"new_key","survey_number","gear2","effort_new","fish_count_new","date","year","julian","SECCHI_FT","secchi_m","ihdlkid","lake_area_ac","lake_perim_km","lake_order","lake_link_num","uplakes_n","uplakes_area_ac","downlakes_n","downlakes_area_ac","ws_area_km2","lake_area_km2","lake_area_m2","maxdepth_ft","meandepth_ft","maxdepth_m","meandepth_m","geom_ratio","ws_urban_prop","ws_forest_prop","ws_agriculture_prop","ws_shrub_prop","ws_wetland_prop","ws_slope_deg","ws_mean_elevation_m","lake_area_ha","dd_mean","surface_temp_mean","LONG_DD","LAT_DD","FMU_Code"
"48-643",6377,"GILL",4,0,2006-06-05,2006,156,22.5,6.85975609756098,109944322,65.61677192,2.36,0,-99,-99,-99,-99,-99,0.7803,0.27,265536.691837643,75,27.88447371,22.87,8.5,0.992578743773987,0,0.63194,0,0,0.29886,0.27,231.96,24.653,3546.96872294444,15.6870439344444,-85.67038,46.59943,"MI-MES"
"48-643",6377,"SEINE",3,0,2006-06-05,2006,156,22.5,6.85975609756098,109944322,65.61677192,2.36,0,-99,-99,-99,-99,-99,0.7803,0.27,265536.691837643,75,27.88447371,22.87,8.5,0.992578743773987,0,0.63194,0,0,0.29886,0.27,231.96,24.653,3546.96872294444,15.6870439344444,-85.67038,46.59943,"MI-MES"
"48-643",6377,"SHOCK",28.8,0,2006-08-15,2006,227,22.5,6.85975609756098,109944322,65.61677192,2.36,0,-99,-99,-99,-99,-99,0.7803,0.27,265536.691837643,75,27.88447371,22.87,8.5,0.992578743773987,0,0.63194,0,0,0.29886,0.27,231.96,24.653,3546.96872294444,15.6870439344444,-85.67038,46.59943,"MI-MES"
"48-650",6824,"FT_NET",21,0,2007-05-15,2007,135,NA,NA,109943746,186.2885348,7.26,3,8,2,37,0,0,2.425,0.75,753868.863259277,NA,NA,NA,NA,NA,0.04561,0.3692,0,0.13085,0.41155,2.15,200.845,75.434,3710.88306511111,15.4081761261111,-85.75316,46.66249,"MI-MES"
"48-650",6824,"SHOCK",30,0,2007-08-29,2007,241,NA,NA,109943746,186.2885348,7.26,3,8,2,37,0,0,2.425,0.75,753868.863259277,NA,NA,NA,NA,NA,0.04561,0.3692,0,0.13085,0.41155,2.15,200.845,75.434,3710.88306511111,15.4081761261111,-85.75316,46.66249,"MI-MES"
"48-654",10454,"FT_NET",13,0,2015-06-01,2015,152,4,1.21951219512195,109943834,31.95394355,1.83,1,0,0,0,1,186.288535,0.3006,0.13,129310.604791388,NA,NA,NA,NA,NA,0,0.55123,0,0.13174,0.25383,0,194.193008,12.428,3765.14080244444,15.9943693227778,-85.78343,46.65804,"MI-MES"
"48-654",10454,"GILL",2,0,2015-06-02,2015,153,4,1.21951219512195,109943834,31.95394355,1.83,1,0,0,0,1,186.288535,0.3006,0.13,129310.604791388,NA,NA,NA,NA,NA,0,0.55123,0,0.13174,0.25383,0,194.193008,12.428,3765.14080244444,15.9943693227778,-85.78343,46.65804,"MI-MES"
"48-654",10454,"SEINE",2,0,2015-06-02,2015,153,4,1.21951219512195,109943834,31.95394355,1.83,1,0,0,0,1,186.288535,0.3006,0.13,129310.604791388,NA,NA,NA,NA,NA,0,0.55123,0,0.13174,0.25383,0,194.193008,12.428,3765.14080244444,15.9943693227778,-85.78343,46.65804,"MI-MES"
"48-677",8551,"FT_NET",18,0,2010-06-14,2010,165,NA,NA,109943400,90.78978045,2.43,0,-99,-99,-99,-99,-99,0.7393,0.37,367406.339079762,NA,NA,NA,NA,NA,0.18031,0.68795,0,0.01299,0.04694,3.65,194.403008,35.32,3577.58051622222,15.5702284227778,-85.36149,46.71277,"MI-MES"
"48-677",8551,"GILL",4,0,2010-06-14,2010,165,NA,NA,109943400,90.78978045,2.43,0,-99,-99,-99,-99,-99,0.7393,0.37,367406.339079762,NA,NA,NA,NA,NA,0.18031,0.68795,0,0.01299,0.04694,3.65,194.403008,35.32,3577.58051622222,15.5702284227778,-85.36149,46.71277,"MI-MES"
"48-677",8551,"SEINE",4,0,2010-06-14,2010,165,NA,NA,109943400,90.78978045,2.43,0,-99,-99,-99,-99,-99,0.7393,0.37,367406.339079762,NA,NA,NA,NA,NA,0.18031,0.68795,0,0.01299,0.04694,3.65,194.403008,35.32,3577.58051622222,15.5702284227778,-85.36149,46.71277,"MI-MES"
"48-677",8551,"SHOCK",30,1,2010-07-13,2010,194,NA,NA,109943400,90.78978045,2.43,0,-99,-99,-99,-99,-99,0.7393,0.37,367406.339079762,NA,NA,NA,NA,NA,0.18031,0.68795,0,0.01299,0.04694,3.65,194.403008,35.32,3577.58051622222,15.5702284227778,-85.36149,46.71277,"MI-MES"
"48-681",7802,"FT_NET",22,0,2009-06-29,2009,180,NA,NA,109943412,293.0215098,6.82,2,2,0,0,1,104.755935,4.0004,1.19,1185793.8157096,47,11.78114944,14.33,3.59,2.30279938533315,0.02747,0.65636,0,0.20623,0.10719,2.63,204.369004,111.143,4016.36627772222,16.0189385916667,-85.32704,46.70082,"MI-MES"
"48-681",7802,"GILL",2,0,2009-06-29,2009,180,NA,NA,109943412,293.0215098,6.82,2,2,0,0,1,104.755935,4.0004,1.19,1185793.8157096,47,11.78114944,14.33,3.59,2.30279938533315,0.02747,0.65636,0,0.20623,0.10719,2.63,204.369004,111.143,4016.36627772222,16.0189385916667,-85.32704,46.70082,"MI-MES"
"48-681",7802,"SEINE",4,0,2009-06-30,2009,181,NA,NA,109943412,293.0215098,6.82,2,2,0,0,1,104.755935,4.0004,1.19,1185793.8157096,47,11.78114944,14.33,3.59,2.30279938533315,0.02747,0.65636,0,0.20623,0.10719,2.63,204.369004,111.143,4016.36627772222,16.0189385916667,-85.32704,46.70082,"MI-MES"
"48-681",7802,"SHOCK",30,0,2009-07-29,2009,210,NA,NA,109943412,293.0215098,6.82,2,2,0,0,1,104.755935,4.0004,1.19,1185793.8157096,47,11.78114944,14.33,3.59,2.30279938533315,0.02747,0.65636,0,0.20623,0.10719,2.63,204.369004,111.143,4016.36627772222,16.0189385916667,-85.32704,46.70082,"MI-MES"
"48-740",9599,"FT_NET",24,0,2013-05-28,2013,148,NA,NA,86671725,409.1111144,19.2,5,89,15,769,0,0,13.1523,1.66,1655582.99704585,NA,NA,NA,NA,NA,0.00929,0.0745,0,0.00867,0.87994,0.36,222.660996,62.327,3563.90828844444,14.9501478605556,-85.54889,46.35439,"MI-MES"
"48-740",9599,"SEINE",5,1,2013-05-30,2013,150,NA,NA,86671725,409.1111144,19.2,5,89,15,769,0,0,13.1523,1.66,1655582.99704585,NA,NA,NA,NA,NA,0.00929,0.0745,0,0.00867,0.87994,0.36,222.660996,62.327,3563.90828844444,14.9501478605556,-85.54889,46.35439,"MI-MES"
"48-740",9599,"SHOCK",30,0,2013-06-06,2013,157,NA,NA,86671725,409.1111144,19.2,5,89,15,769,0,0,13.1523,1.66,1655582.99704585,NA,NA,NA,NA,NA,0.00929,0.0745,0,0.00867,0.87994,0.36,222.660996,62.327,3563.90828844444,14.9501478605556,-85.54889,46.35439,"MI-MES"
"49-117",8872,"FT_NET",22,0,2011-05-23,2011,143,7,2.13414634146341,118045157,219.885678,4.14,0,-99,-99,-99,-99,-99,5.1134,0.89,889829.136821658,NA,NA,NA,NA,NA,0.02929,0.87444,0,0.06702,0.01976,0.81,205.480996,89.009,3787.78461155556,15.6192090816667,-85.65038,46.0136,"MI-MNM"
"49-117",8872,"GILL",4,0,2011-05-23,2011,143,7,2.13414634146341,118045157,219.885678,4.14,0,-99,-99,-99,-99,-99,5.1134,0.89,889829.136821658,NA,NA,NA,NA,NA,0.02929,0.87444,0,0.06702,0.01976,0.81,205.480996,89.009,3787.78461155556,15.6192090816667,-85.65038,46.0136,"MI-MNM"
"49-117",8872,"SEINE",4,0,2011-05-24,2011,144,7,2.13414634146341,118045157,219.885678,4.14,0,-99,-99,-99,-99,-99,5.1134,0.89,889829.136821658,NA,NA,NA,NA,NA,0.02929,0.87444,0,0.06702,0.01976,0.81,205.480996,89.009,3787.78461155556,15.6192090816667,-85.65038,46.0136,"MI-MNM"
"49-117",8872,"SHOCK",45,0,2011-05-26,2011,146,7,2.13414634146341,118045157,219.885678,4.14,0,-99,-99,-99,-99,-99,5.1134,0.89,889829.136821658,NA,NA,NA,NA,NA,0.02929,0.87444,0,0.06702,0.01976,0.81,205.480996,89.009,3787.78461155556,15.6192090816667,-85.65038,46.0136,"MI-MNM"
"49-127",10932,"FT_NET",28,0,2016-05-09,2016,130,9,2.74390243902439,118044909,2032.463644,16.25,2,2,0,0,1,51.168985,7.8097,8.23,8224934.82254866,26,7.58891894,7.93,2.31,6.75320493186965,0.07962,0.24695,0.00826,0.04366,0.5771,0.42,226.026992,821.745,3979.13395,16.2140745838889,-85.80427,46.07915,"MI-MNM"
"49-127",10932,"GILL",12,0,2016-05-09,2016,130,9,2.74390243902439,118044909,2032.463644,16.25,2,2,0,0,1,51.168985,7.8097,8.23,8224934.82254866,26,7.58891894,7.93,2.31,6.75320493186965,0.07962,0.24695,0.00826,0.04366,0.5771,0.42,226.026992,821.745,3979.13395,16.2140745838889,-85.80427,46.07915,"MI-MNM"
"49-127",10932,"SEINE",6,0,2016-05-15,2016,136,9,2.74390243902439,118044909,2032.463644,16.25,2,2,0,0,1,51.168985,7.8097,8.23,8224934.82254866,26,7.58891894,7.93,2.31,6.75320493186965,0.07962,0.24695,0.00826,0.04366,0.5771,0.42,226.026992,821.745,3979.13395,16.2140745838889,-85.80427,46.07915,"MI-MNM"
"49-127",10932,"SHOCK",30,0,2016-05-15,2016,136,9,2.74390243902439,118044909,2032.463644,16.25,2,2,0,0,1,51.168985,7.8097,8.23,8224934.82254866,26,7.58891894,7.93,2.31,6.75320493186965,0.07962,0.24695,0.00826,0.04366,0.5771,0.42,226.026992,821.745,3979.13395,16.2140745838889,-85.80427,46.07915,"MI-MNM"
"49-166",8478,"FT_NET",17,0,2010-05-17,2010,137,13,3.96341463414634,123111060,922.0324876,20.17,1,1,0,0,0,0,5.7353,3.73,3731263.35478127,18,4.24450009,5.49,1.29,8.00555842307502,0.04086,0.69856,0,0.02901,0.18864,1.54,255.919004,375.286,3850.67830938889,16.3122108305556,-84.80427,46.12638,"MI-MNH"
"49-166",8478,"SEINE",4,0,2010-05-17,2010,137,13,3.96341463414634,123111060,922.0324876,20.17,1,1,0,0,0,0,5.7353,3.73,3731263.35478127,18,4.24450009,5.49,1.29,8.00555842307502,0.04086,0.69856,0,0.02901,0.18864,1.54,255.919004,375.286,3850.67830938889,16.3122108305556,-84.80427,46.12638,"MI-MNH"
"49-166",8478,"SHOCK",30,0,2010-07-14,2010,195,13,3.96341463414634,123111060,922.0324876,20.17,1,1,0,0,0,0,5.7353,3.73,3731263.35478127,18,4.24450009,5.49,1.29,8.00555842307502,0.04086,0.69856,0,0.02901,0.18864,1.54,255.919004,375.286,3850.67830938889,16.3122108305556,-84.80427,46.12638,"MI-MNH"
"49-262",9224,"FT_NET",30,16,2012-05-21,2012,142,7.5,2.28658536585366,118044311,1107.083809,14.07,4,67,5,43,0,0,9.8248,4.48,4480125.48662539,12,7.12776776,3.66,2.17,12.5701789174513,0.05649,0.3668,0.03691,0.07924,0.44594,1.97,198.889004,454.618,3781.94798388889,16.2774920055556,-85.51315,46.1536,"MI-MNM"
"49-262",9224,"GILL",9,4,2012-05-21,2012,142,7.5,2.28658536585366,118044311,1107.083809,14.07,4,67,5,43,0,0,9.8248,4.48,4480125.48662539,12,7.12776776,3.66,2.17,12.5701789174513,0.05649,0.3668,0.03691,0.07924,0.44594,1.97,198.889004,454.618,3781.94798388889,16.2774920055556,-85.51315,46.1536,"MI-MNM"
"49-262",9224,"SEINE",6,0,2012-05-22,2012,143,7.5,2.28658536585366,118044311,1107.083809,14.07,4,67,5,43,0,0,9.8248,4.48,4480125.48662539,12,7.12776776,3.66,2.17,12.5701789174513,0.05649,0.3668,0.03691,0.07924,0.44594,1.97,198.889004,454.618,3781.94798388889,16.2774920055556,-85.51315,46.1536,"MI-MNM"
"49-262",9224,"SHOCK",30.58333333,6,2012-06-12,2012,164,7.5,2.28658536585366,118044311,1107.083809,14.07,4,67,5,43,0,0,9.8248,4.48,4480125.48662539,12,7.12776776,3.66,2.17,12.5701789174513,0.05649,0.3668,0.03691,0.07924,0.44594,1.97,198.889004,454.618,3781.94798388889,16.2774920055556,-85.51315,46.1536,"MI-MNM"
"49-280",9225,"FT_NET",47,123,2012-06-25,2012,177,9,2.74390243902439,44364664,4136.992165,30.35,3,14,5,426,2,10775.82858,22.1208,16.75,16741500.4046781,29,10.62891984,8.84,3.24,7.23596286528295,0.06102,0.48495,0.01509,0.0122,0.40793,1.4,219.591992,1672.535,3985.14031561111,16.043414645,-85.7626,46.17499,"MI-MNM"
"49-280",9225,"GILL",9,17,2012-06-26,2012,178,9,2.74390243902439,44364664,4136.992165,30.35,3,14,5,426,2,10775.82858,22.1208,16.75,16741500.4046781,29,10.62891984,8.84,3.24,7.23596286528295,0.06102,0.48495,0.01509,0.0122,0.40793,1.4,219.591992,1672.535,3985.14031561111,16.043414645,-85.7626,46.17499,"MI-MNM"
"49-280",9225,"SEINE",6,1,2012-07-02,2012,184,9,2.74390243902439,44364664,4136.992165,30.35,3,14,5,426,2,10775.82858,22.1208,16.75,16741500.4046781,29,10.62891984,8.84,3.24,7.23596286528295,0.06102,0.48495,0.01509,0.0122,0.40793,1.4,219.591992,1672.535,3985.14031561111,16.043414645,-85.7626,46.17499,"MI-MNM"
"49-280",9225,"SHOCK",30,18,2012-07-02,2012,184,9,2.74390243902439,44364664,4136.992165,30.35,3,14,5,426,2,10775.82858,22.1208,16.75,16741500.4046781,29,10.62891984,8.84,3.24,7.23596286528295,0.06102,0.48495,0.01509,0.0122,0.40793,1.4,219.591992,1672.535,3985.14031561111,16.043414645,-85.7626,46.17499,"MI-MNM"
"49-336",8242,"FT_NET",13,0,2009-05-18,2009,138,4.5,1.3719512195122,86672271,63.34068415,3.11,1,0,0,0,0,0,0.7869,0.26,256325.86358302,9,5.30597801,2.74,1.62,8.21197359928354,0.05185,0.65409,0.00445,0.09417,0.17359,2.33,261.475996,25.666,3698.54006622222,16.5018023488889,-85.3026,46.19499,"MI-MES"
"49-336",8242,"SEINE",3,0,2009-05-18,2009,138,4.5,1.3719512195122,86672271,63.34068415,3.11,1,0,0,0,0,0,0.7869,0.26,256325.86358302,9,5.30597801,2.74,1.62,8.21197359928354,0.05185,0.65409,0.00445,0.09417,0.17359,2.33,261.475996,25.666,3698.54006622222,16.5018023488889,-85.3026,46.19499,"MI-MES"
"49-45",11795,"FT_NET",46,14,2018-05-21,2018,141,NA,NA,118044901,4311.543248,28.63,4,63,5,204,0,0,19.3916,17.46,17447870.3735179,NA,NA,NA,NA,NA,0.05992,0.43579,0.01248,0.02985,0.43683,1.16,202.398008,1746.054,3602.07047405556,14.2272563527778,-84.93343,45.99999,"MI-MNM"
"49-45",11795,"GILL",9,0,2018-05-21,2018,141,NA,NA,118044901,4311.543248,28.63,4,63,5,204,0,0,19.3916,17.46,17447870.3735179,NA,NA,NA,NA,NA,0.05992,0.43579,0.01248,0.02985,0.43683,1.16,202.398008,1746.054,3602.07047405556,14.2272563527778,-84.93343,45.99999,"MI-MNM"
"49-45",11795,"SEINE",6,0,2018-05-29,2018,149,NA,NA,118044901,4311.543248,28.63,4,63,5,204,0,0,19.3916,17.46,17447870.3735179,NA,NA,NA,NA,NA,0.05992,0.43579,0.01248,0.02985,0.43683,1.16,202.398008,1746.054,3602.07047405556,14.2272563527778,-84.93343,45.99999,"MI-MNM"
"49-45",11795,"SHOCK",30.11666667,4,2018-05-29,2018,149,NA,NA,118044901,4311.543248,28.63,4,63,5,204,0,0,19.3916,17.46,17447870.3735179,NA,NA,NA,NA,NA,0.05992,0.43579,0.01248,0.02985,0.43683,1.16,202.398008,1746.054,3602.07047405556,14.2272563527778,-84.93343,45.99999,"MI-MNM"
"49-97",8241,"FT_NET",25,2,2009-05-26,2009,146,5.5,1.67682926829268,118044907,163.13843,4.57,4,49,4,41,1,4311.543248,2.6741,0.66,660185.463963417,11,6.73106329,3.35,2.05,8.50886596242783,0.04623,0.62231,0.0015,0.00052,0.31618,1.81,206.074004,66.041,3931.58334366667,16.6339963672222,-85.00843,46.01804,"MI-MNM"
"49-97",8241,"SEINE",4,0,2009-05-27,2009,147,5.5,1.67682926829268,118044907,163.13843,4.57,4,49,4,41,1,4311.543248,2.6741,0.66,660185.463963417,11,6.73106329,3.35,2.05,8.50886596242783,0.04623,0.62231,0.0015,0.00052,0.31618,1.81,206.074004,66.041,3931.58334366667,16.6339963672222,-85.00843,46.01804,"MI-MNM"
"49-97",8241,"SHOCK",9.6,0,2009-07-30,2009,211,5.5,1.67682926829268,118044907,163.13843,4.57,4,49,4,41,1,4311.543248,2.6741,0.66,660185.463963417,11,6.73106329,3.35,2.05,8.50886596242783,0.04623,0.62231,0.0015,0.00052,0.31618,1.81,206.074004,66.041,3931.58334366667,16.6339963672222,-85.00843,46.01804,"MI-MNM"
"5-1",6870,"FT_NET",16,4,2008-06-02,2008,154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5-2",6783,"FT_NET",32,0,2008-06-02,2008,154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5-2",6783,"GILL",8,0,2008-06-04,2008,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5-27",3493,"FT_NET",15,5,2003-05-19,2003,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5-27",3493,"GILL",4,0,2003-05-19,2003,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5-27",3493,"SEINE",4,3,2003-07-21,2003,202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5-27",3493,"SHOCK",30,1,2003-07-21,2003,202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5-38",7866,"FT_NET",6,7,2009-05-18,2009,138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5-38",7866,"GILL",4,1,2009-05-18,2009,138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5-51",11733,"FT_NET",58,0,2018-06-04,2018,155,27.5,8.38414634146342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5-51",11733,"GILL",17,0,2018-06-04,2018,155,27.5,8.38414634146342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5-51",11733,"SEINE",10,1,2018-06-25,2018,176,27.5,8.38414634146342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5-51",11733,"SHOCK",60,0,2018-06-25,2018,176,27.5,8.38414634146342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5-75",7588,"FT_NET",18,2,2008-06-16,2008,168,10,3.04878048780488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5-75",7588,"GILL",8,1,2008-06-16,2008,168,10,3.04878048780488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5-89",3494,"FT_NET",15,34,2003-05-06,2003,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5-89",3494,"GILL",4,0,2003-05-06,2003,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5-89",3494,"SEINE",4,9,2003-07-28,2003,209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5-89",3494,"SHOCK",30,10,2003-07-28,2003,209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5-97",5202,"FT_NET",15,280,2005-06-20,2005,171,8,2.4390243902439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5-97",5202,"GILL",2,2,2005-06-21,2005,172,8,2.4390243902439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5-97",5202,"SHOCK",30,30,2005-09-14,2005,257,8,2.4390243902439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50-175",8898,"FT_NET",13,1,2011-05-31,2011,151,7,2.13414634146341,146646749,498.3590544,11.3,5,207,34,1299,1,28.671425,2.3566,2.02,2016749.84581765,23,7.65540492,7.01,2.33,5.37582336001289,0.54553,0.25376,0.00047,0.00297,0.13901,2.66,251.101992,192.697,5458.06576383333,17.8558356827778,-83.08994,42.71891,"MI-MER"
"50-175",8898,"GILL",3,1,2011-05-31,2011,151,7,2.13414634146341,146646749,498.3590544,11.3,5,207,34,1299,1,28.671425,2.3566,2.02,2016749.84581765,23,7.65540492,7.01,2.33,5.37582336001289,0.54553,0.25376,0.00047,0.00297,0.13901,2.66,251.101992,192.697,5458.06576383333,17.8558356827778,-83.08994,42.71891,"MI-MER"
"50-175",8898,"SEINE",4,6,2011-06-03,2011,154,7,2.13414634146341,146646749,498.3590544,11.3,5,207,34,1299,1,28.671425,2.3566,2.02,2016749.84581765,23,7.65540492,7.01,2.33,5.37582336001289,0.54553,0.25376,0.00047,0.00297,0.13901,2.66,251.101992,192.697,5458.06576383333,17.8558356827778,-83.08994,42.71891,"MI-MER"
"50-175",8898,"SHOCK",30,108,2011-06-08,2011,159,7,2.13414634146341,146646749,498.3590544,11.3,5,207,34,1299,1,28.671425,2.3566,2.02,2016749.84581765,23,7.65540492,7.01,2.33,5.37582336001289,0.54553,0.25376,0.00047,0.00297,0.13901,2.66,251.101992,192.697,5458.06576383333,17.8558356827778,-83.08994,42.71891,"MI-MER"
"51-126",8855,"FT_NET",24,3,2011-05-31,2011,151,18,5.48780487804878,60089640,1856.332968,41.58,5,520,51,4760,3,2136.421212,17.1572,7.52,7512172.58710696,74,22.63019084,22.56,6.9,2.32061071900155,0.09416,0.67799,0.026,0.13114,0.05182,3.5,269.889004,769.887,4828.59021294444,16.0499163533333,-85.81978,44.36245,"MI-MCM"
"51-126",8855,"GILL",13,0,2011-05-31,2011,151,18,5.48780487804878,60089640,1856.332968,41.58,5,520,51,4760,3,2136.421212,17.1572,7.52,7512172.58710696,74,22.63019084,22.56,6.9,2.32061071900155,0.09416,0.67799,0.026,0.13114,0.05182,3.5,269.889004,769.887,4828.59021294444,16.0499163533333,-85.81978,44.36245,"MI-MCM"
"51-126",8855,"SEINE",6,5,2011-07-20,2011,201,18,5.48780487804878,60089640,1856.332968,41.58,5,520,51,4760,3,2136.421212,17.1572,7.52,7512172.58710696,74,22.63019084,22.56,6.9,2.32061071900155,0.09416,0.67799,0.026,0.13114,0.05182,3.5,269.889004,769.887,4828.59021294444,16.0499163533333,-85.81978,44.36245,"MI-MCM"
"51-126",8855,"SHOCK",30,4,2011-07-20,2011,201,18,5.48780487804878,60089640,1856.332968,41.58,5,520,51,4760,3,2136.421212,17.1572,7.52,7512172.58710696,74,22.63019084,22.56,6.9,2.32061071900155,0.09416,0.67799,0.026,0.13114,0.05182,3.5,269.889004,769.887,4828.59021294444,16.0499163533333,-85.81978,44.36245,"MI-MCM"
"51-132",7928,"FT_NET",15,42,2009-06-09,2009,160,NA,NA,60089362,1873.317966,12.54,1,0,0,0,1,1043.630603,46.976,7.58,7580907.15066165,7,4.13106821,2.13,1.26,24.6348936044799,0.10193,0.34534,0.26382,0.25518,0.02822,2.29,252.633008,758.171,4962.09526966667,17.428856245,-86.15287,44.43332,"MI-MCM"
"51-132",7928,"GILL",9,4,2009-06-09,2009,160,NA,NA,60089362,1873.317966,12.54,1,0,0,0,1,1043.630603,46.976,7.58,7580907.15066165,7,4.13106821,2.13,1.26,24.6348936044799,0.10193,0.34534,0.26382,0.25518,0.02822,2.29,252.633008,758.171,4962.09526966667,17.428856245,-86.15287,44.43332,"MI-MCM"
"51-132",7928,"SEINE",6,2,2009-07-16,2009,197,NA,NA,60089362,1873.317966,12.54,1,0,0,0,1,1043.630603,46.976,7.58,7580907.15066165,7,4.13106821,2.13,1.26,24.6348936044799,0.10193,0.34534,0.26382,0.25518,0.02822,2.29,252.633008,758.171,4962.09526966667,17.428856245,-86.15287,44.43332,"MI-MCM"
"51-132",7928,"SHOCK",30,2,2009-07-16,2009,197,NA,NA,60089362,1873.317966,12.54,1,0,0,0,1,1043.630603,46.976,7.58,7580907.15066165,7,4.13106821,2.13,1.26,24.6348936044799,0.10193,0.34534,0.26382,0.25518,0.02822,2.29,252.633008,758.171,4962.09526966667,17.428856245,-86.15287,44.43332,"MI-MCM"
"51-142",7927,"FT_NET",12,32,2009-05-18,2009,138,9,2.74390243902439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-86.24037,44.35999,"MI-MCM"
"51-142",7927,"GILL",11,1,2009-05-18,2009,138,9,2.74390243902439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-86.24037,44.35999,"MI-MCM"
"51-142",7927,"SEINE",6,0,2009-07-14,2009,195,9,2.74390243902439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-86.24037,44.35999,"MI-MCM"
